,user,text,date
74,petrogustavo,"Duele mucho ver partir a un joven lleno de sueños y con todo un futuro por delante. A la familia del boxeador santandereano Luis Quiñones: un abrazo de corazón, lamento mucho este difícil momento. https://t.co/GYKh3dj6pN",Fri Sep 30 13:12:09 +0000 2022
75,petrogustavo,Una enorme felicitación a nuestra vicepresidente. https://t.co/hqnD2E0YSf,Fri Sep 30 03:10:12 +0000 2022
76,petrogustavo,"Leonardo Párraga, un joven colombiano de 29 años, artista y fundador de la Fundación BogotArt fue reconocido por la ONU por su liderazgo. 
¡Un gran reconocimiento para Leonardo por su defensa a la paz! https://t.co/iJayPfVK4l",Thu Sep 29 21:50:55 +0000 2022
77,petrogustavo,https://t.co/lNmdfFhZGu,Thu Sep 29 18:48:01 +0000 2022
78,petrogustavo,"Le informó a la ciudadanía que se han abierto los procesos de licitación para restaurar el hospital San juan de Dios de Bogotá en coordinación con la alcaldía.

La nación comenzará con la restauración del Materno Infantil y la casa Siberia, continuaremos con los pabellones",Thu Sep 29 13:08:39 +0000 2022
79,petrogustavo,El plan de desarrollo debe expresar la visión múltiple de la ciudadanía sobre sus regiones y territorios. Se trata de volver realidad la Democracia.,Wed Sep 28 23:49:33 +0000 2022
80,petrogustavo,"A los marchantes del sur del país, gracias por su apoyo. Que millones participen en los diálogos regionales para que el pueblo haga el Plan de Desarrollo. https://t.co/YjQ2llgO7b",Wed Sep 28 23:38:38 +0000 2022
81,petrogustavo,La Mojana recibe ayuda humanitaria. Desde hace más de un año los campesinos no pueden cultivar por las inundaciones y la vertiente del rio Cauca con mercurio sobre su territorio. https://t.co/c7cn3B5gLJ,Wed Sep 28 13:38:14 +0000 2022
82,petrogustavo,Avanza la entrega de comida y ayudas a los damnificados del invierno. https://t.co/MfmdSSZBbx,Wed Sep 28 13:35:28 +0000 2022
83,petrogustavo,Le entrego la bandera patria a nuestros 500 deportistas que nos representarán en los juegos suramericanos en Paraguay. La mitad serán mujeres. https://t.co/bG4fWB4BtO,Tue Sep 27 23:36:24 +0000 2022
84,petrogustavo,"¿Por qué Colombia es de los peores paises del mundo en envejecer? 

Porque el viejo no tiene ni pensión ni salud. Por eso haremos una reforma pensional.

https://t.co/NZSepEorb7",Tue Sep 27 19:19:51 +0000 2022
85,petrogustavo,Sin problemas dialogamos. Dialogar es de humanos. Dialogar construye civilizaciones. https://t.co/IVMlUs1upX,Tue Sep 27 17:31:19 +0000 2022
86,petrogustavo,"Este odio racista es irracional, es decir se aleja de todo conociniento racional humano. Pero con él hacen política. Con él condenaron en 1933 a toda la humanidad a un desastre https://t.co/swaYh23Cpd",Tue Sep 27 14:22:29 +0000 2022
87,petrogustavo,"Mi entrevista para el Washington Post sobre una política sobre las drogas más eficaz.
 https://t.co/BzhulOS4dx",Tue Sep 27 14:01:02 +0000 2022
88,petrogustavo,"Siempre se respetará su derecho a expresarse. Pero siempre tendremos el derecho a informar cuando se desinforme.

En general las marchas no tuvieron violencia. https://t.co/kVFwvstbfk",Mon Sep 26 19:15:03 +0000 2022
89,petrogustavo,"Cumplimos. Que la apertura de la frontera sea anuncio de prosperidad para Colombia, Venezuela y toda América. https://t.co/lv1uEr31h7",Mon Sep 26 17:48:32 +0000 2022
90,petrogustavo,Que un camion colombiano ojalá sin restricciones desde Guyana hasta la Patagonia por toda la comunidad andina ampliada pueda llevar nuestros productos y traer lo que necesitamos. Que una familia que quiera conocer nuestra América lo pueda hacer.,Mon Sep 26 13:19:33 +0000 2022
91,petrogustavo,"Ha pasado una semsna de mentiras construidas, con un objeto: borrar el impacto del discurso en la ONU y el cambio de política sobre el cambio climático y sobre las drogas que propone. Veamos un análisis del tema
https://t.co/NzSjqMGnPt",Mon Sep 26 11:11:26 +0000 2022
92,petrogustavo,Lamento mucho el fallecimiento de @Toto_Vega. Un gran actor que trabajó por la cultura y el cine colombiano. Un abrazo de solidaridad a su familia. https://t.co/3oZFBpTVle,Mon Sep 26 10:52:54 +0000 2022
93,petrogustavo,Pánico en la salud es tener la peor tasa de mortalidad materna de la OCDE y casi duplicar la tasa de mortalidad infantil en el último año.,Sun Sep 25 19:53:03 +0000 2022
94,petrogustavo,"Felicitaciones a Laura Mora y su película ganadora de la Concha de Oro en San Sebastián

https://t.co/nBo3iPcmS5",Sun Sep 25 14:45:09 +0000 2022
95,petrogustavo,Convocatoria a los dialogos regionales vinculantes https://t.co/CkRDfGTdKQ,Sun Sep 25 12:41:33 +0000 2022
96,petrogustavo,Esta marcha la hizo el pueblo canadiense para exigir  dejar de depender de los combustibles fósiles. https://t.co/JRNcPWbjxf,Fri Sep 23 23:44:55 +0000 2022
97,petrogustavo,"Esto que se dice aquí en este noticiero y que no se criticó en pasadas ocasiones, no es verdad.

Adjunto texto https://t.co/fe8QCSN1hA https://t.co/H5rp3bSNHa",Fri Sep 23 14:10:03 +0000 2022
98,petrogustavo,"¿Saben porque España pone un impuesto a las grandes fortunas?

 Para poder financiar los gastos de salud y educación de los más pobres.

Así se hace un pacto social, así se construye justicia social y una nación, asi se construye la paz. https://t.co/8vbKEcWp3Q",Thu Sep 22 12:32:39 +0000 2022
99,petrogustavo,https://t.co/wSw9e540BM,Thu Sep 22 00:08:31 +0000 2022
100,petrogustavo,Hoy le pedí perdón a Haití por el asesinato de su presidente cometido por mercenarios colombianos.,Wed Sep 21 23:57:24 +0000 2022
101,petrogustavo,Derretir las armas para que florezcan los corazones es el mejor legado para la Paz. #ElCaminoEsLaPaz https://t.co/c8ewKh6MgV,Wed Sep 21 23:22:55 +0000 2022
102,petrogustavo,"Asi va el presupuesto del año entrante hasta ahora aprobado. Si se aprueba la reforma tributaria habrá una adición presupuestal con un fuerte incremento en educació , agua potable, energías limpias e infraestructura para la agricultura , el turismo y la conectividad. https://t.co/f4mLTtmNHe",Wed Sep 21 21:46:57 +0000 2022
103,petrogustavo,https://t.co/0hdLAtLM7I,Wed Sep 21 01:02:09 +0000 2022
104,petrogustavo,"Estas son mis palabras acerca de la seguridad alimentaria en el foro organizado con la presencia de Anthony Blinken, secretario de Estado de los EEUU, Pedro Sanchez jefe de gobierno español y el presidente de la Union Africana

https://t.co/ktoD8kvTFE",Wed Sep 21 00:30:12 +0000 2022
105,petrogustavo,"Urge un cambio en la política antidrogas y en la lucha contra el cambio climático. Nosotros vamos a liderar el cambio, un cambio que requiere voluntades pero también acciones. https://t.co/xBwJPkB1vm",Tue Sep 20 23:33:57 +0000 2022
106,petrogustavo,"M discurso completo ante las Naciones Unidas.

https://t.co/RRhSSzL6P9",Tue Sep 20 16:17:26 +0000 2022
107,petrogustavo,"Mi discurso completo en Queens.

Hasta que punto hacen de la mentira la única política de la que son capaces. La falta de las ideas solo la pueden llenar con la mentira y la manipulacion. Juzguen ustedes.

https://t.co/Xrl0bL9AbQ",Tue Sep 20 03:26:41 +0000 2022
108,petrogustavo,"Como presidente de Colombia rechazo la manipulación que el señor @ernestoyamhure, habitante en los EEUU, ha hecho de este video, cambiando sus tiempos para aparentar estado de embriaguez. La calumnia es un delito.

Aquí el video en su tiempo real: https://t.co/jOdTjRonNq",Tue Sep 20 01:58:18 +0000 2022
109,petrogustavo,Dirijo la cumbre mundial de la transformación de la educación en Naciones Unidas. https://t.co/389fLCDrXW,Mon Sep 19 19:24:50 +0000 2022
110,petrogustavo,Comienza un dialogo. https://t.co/dwDeGulOo2,Sun Sep 18 13:22:03 +0000 2022
111,petrogustavo,"Primer Diálogo Regional Vinculante en Turbaco, Bolívar. https://t.co/m6HGyCK68x",Fri Sep 16 16:07:05 +0000 2022
112,petrogustavo,Este gobierno tiene el compromiso de la protección de la selva amazónica. Hemos recibido tres helicópteros Black Hawk de Estados Unidos y serán utilizados por un cuerpo élite que cuidará del medioambiente y combatirá delitos como la deforestación. https://t.co/Opm3p1oZDF,Fri Sep 16 12:56:05 +0000 2022
113,petrogustavo,La parte de cotización que ingresa a Colpensiones le conferiŕá a su propietario asalariado derecho a la pensión.,Wed Sep 14 06:01:59 +0000 2022
